id,gu_name,name,rate,address,x_pos,y_pos,main_dishes,price,image_path
758,성북구,선동보리밥,4,서울시 성북구 성북동 88,37.5946828,126.9951346,한정식 / 백반 / 정통 한식,만원-2만원,../img/food_img/758.png
759,성북구,모던양갱집,4,서울시 성북구 정릉동 266-98,37.6128923,127.0104004,카페 / 디저트,만원 미만,../img/food_img/759.png
760,성북구,선화슈퍼,4,서울시 성북구 동선동2가 25,37.5898949,127.0187905,일반 주점,만원-2만원,../img/food_img/760.png
761,성북구,미스터국밥,4,서울시 성북구 안암동5가 94-2,37.5861478,127.0305344,탕 / 찌개 / 전골,만원 미만,../img/food_img/761.png
762,성북구,퍽앤어니언,4,서울시 성북구 안암동5가 86-1 101호,37.585743,127.0310455,브런치 / 버거 / 샌드위치,만원 미만,../img/food_img/762.png
763,성북구,블랑제메종북악,3.9,서울시 성북구 성북동 270-1,37.59464,126.9924737,카페 / 디저트,만원 미만,../img/food_img/763.png
764,성북구,네임드에스프레소,3.9,서울시 성북구 동소문동1가 8,37.5895016,127.0054317,카페 / 디저트,만원 미만,../img/food_img/764.png
765,성북구,라라면가,3.9,서울시 성북구 동선동2가 135-8,37.5909441,127.0196712,기타 중식,만원 미만,../img/food_img/765.png
766,성북구,디어브레드,3.9,서울시 성북구 안암동5가 101-82,37.5873195,127.0287067,베이커리,만원 미만,../img/food_img/766.png
767,성북구,국시집,3.9,서울시 성북구 성북동1가 9,37.5884338,127.0043079,국수 / 면 요리,만원 미만,../img/food_img/767.png
768,성북구,용초수,3.9,서울시 성북구 안암동5가 12-70,37.5872301,127.0298998,정통 중식 / 일반 중식,만원 미만,../img/food_img/768.png
769,성북구,카페그레도,3.9,서울시 성북구 석관동 168-23 1F,37.6133506,127.0622748,카페 / 디저트,만원 미만,../img/food_img/769.png
770,성북구,청수장,3.9,서울시 성북구 정릉동 416-27,37.6053145,127.0107832,고기 요리,만원-2만원,../img/food_img/770.png
771,성북구,샐러드프린세스,3.9,서울시 성북구 하월곡동 21-56,37.6051346,127.0417856,기타 양식,만원 미만,../img/food_img/771.png
772,성북구,야마토텐동,3.9,서울시 성북구 안암동5가 93-15,37.5861196,127.0302224,돈부리 / 일본 카레 / 벤토,만원 미만,../img/food_img/772.png
773,성북구,김통,3.9,서울시 성북구 동선동1가 120-14,37.5937796,127.0186514,고기 요리,만원-2만원,../img/food_img/773.png
774,성북구,모블러,3.9,서울시 성북구 동선동3가 28 1F,37.5950584,127.0204869,카페 / 디저트,만원 미만,../img/food_img/774.png
775,성북구,안선생주가,3.9,서울시 성북구 동선동1가 4-5 2F,37.5916949,127.0174961,정통 중식 / 일반 중식,만원 미만,../img/food_img/775.png
776,성북구,리이케,3.9,서울시 성북구 동선동3가 226-1,37.5925069,127.020233,카페 / 디저트,만원 미만,../img/food_img/776.png
777,성북구,명문막국수,3.9,서울시 성북구 성북동1가 35-17,37.5882835,127.0048461,국수 / 면 요리,만원 미만,../img/food_img/777.png
778,성북구,백두산양꼬치구이,3.9,서울시 성북구 동선동1가 85-88,37.5919337,127.0181008,기타 중식,만원-2만원,../img/food_img/778.png
779,성북구,카페58.4,3.9,서울시 성북구 성북동 58-4,37.5936751,127.0011437,카페 / 디저트,만원 미만,../img/food_img/779.png
780,성북구,루틴,3.9,서울시 성북구 동선동3가 230 1F,37.591717,127.020137,카페 / 디저트,만원 미만,../img/food_img/780.png
781,성북구,니르코브,3.9,서울시 성북구 동선동2가 222 용문빌딩 2F,37.5892273,127.0214924,카페 / 디저트,만원 미만,../img/food_img/781.png
782,성북구,우리할매떡볶이,3.9,서울시 성북구 동선동2가 157,37.5910965,127.0200161,기타 한식,만원 미만,../img/food_img/782.png
783,성북구,춘자,3.9,서울시 성북구 안암동5가 104-126,37.5842233,127.0304315,일반 주점,만원 미만,../img/food_img/783.png
784,성북구,이세돈가스,3.9,서울시 성북구 안암동5가 15-53,37.5877864,127.0294302,까스 요리,만원 미만,../img/food_img/784.png
786,성북구,땡스롤리,3.9,서울시 성북구 성북동 184-69 1F,37.5899852,127.0047304,카페 / 디저트,만원 미만,../img/food_img/786.png
787,성북구,슬로우브레드파파,3.9,서울시 성북구 동선동2가 142-2,37.5907014,127.0202595,카페 / 디저트,만원 미만,../img/food_img/787.png
788,성북구,유즈리스어덜트,3.9,서울시 성북구 안암동3가 107-4 1F,37.5824657,127.0226397,카페 / 디저트,만원 미만,../img/food_img/788.png
789,성북구,호똑이랑붕오랑,3.9,서울시 성북구 삼선동2가 45-1,37.5877907,127.0090842,카페 / 디저트,만원 미만,../img/food_img/789.png
790,성북구,해로커피,3.8,서울시 성북구 성북동1가 66,37.5896096,127.0042715,카페 / 디저트,만원 미만,../img/food_img/790.png
791,성북구,히포크라테스 스프,3.8,서울시 성북구 안암동5가 86-12,37.5857168,127.0304932,브런치 / 버거 / 샌드위치,만원 미만,../img/food_img/791.png
792,성북구,메종드루즈,3.8,서울시 성북구 동선동2가 135-19 1F,37.5908983,127.0192787,카페 / 디저트,만원 미만,../img/food_img/792.png
793,성북구,송림원,3.8,서울시 성북구 동소문동1가 123,37.5899032,127.0088091,정통 중식 / 일반 중식,만원 미만,../img/food_img/793.png
794,성북구,우주제빵소,3.8,서울시 성북구 성북동 260-9,37.5952216,126.9934484,베이커리,만원 미만,../img/food_img/794.png
795,성북구,언니네반점,3.8,서울시 성북구 안암동5가 14-2,37.588252,127.0298333,정통 중식 / 일반 중식,만원 미만,../img/food_img/795.png
796,성북구,밀월,3.8,서울시 성북구 동소문동4가 16,37.5905133,127.0094586,카페 / 디저트,만원 미만,../img/food_img/796.png
797,성북구,사랑마라탕,3.8,서울시 성북구 안암동5가 101-66,37.587302,127.028888,기타 중식,만원 미만,../img/food_img/797.png
798,성북구,삼성통닭,3.8,서울시 성북구 안암동5가 104-41,37.5834528,127.0292838,닭 / 오리 요리,만원 미만,../img/food_img/798.png
799,성북구,커피명가,3.8,서울시 성북구 안암동4가 11,37.5808808,127.0234807,카페 / 디저트,만원 미만,../img/food_img/799.png
800,강북구,버거파크,4.3,서울시 강북구 수유동 47-1 광복빌딩 1-2F,37.635116,127.0229205,브런치 / 버거 / 샌드위치,만원 미만,../img/food_img/800.png
801,강북구,엘림들깨수제비칼국수,4.2,서울시 강북구 수유동 521-20,37.639995,127.0118088,국수 / 면 요리,만원 미만,../img/food_img/801.png
803,강북구,춘천막국수,4.2,서울시 강북구 우이동 71-15,37.6504946,127.012841,국수 / 면 요리,만원 미만,../img/food_img/803.png
804,강북구,벼랑순대국,4.2,서울시 강북구 번동 428-90,37.6343157,127.0372636,탕 / 찌개 / 전골,만원 미만,../img/food_img/804.png
805,강북구,시래기화덕생선구이,4.2,서울시 강북구 수유동 563-8 1F,37.6460768,127.0077417,탕 / 찌개 / 전골,만원 미만,../img/food_img/805.png
806,강북구,대보명가,4.1,서울시 강북구 수유동 563-14,37.6456314,127.0071274,한정식 / 백반 / 정통 한식,3만원-4만원,../img/food_img/806.png
807,강북구,다정도병인양,4.1,서울시 강북구 수유동 567-6 2F,37.646991,127.0096745,카페 / 디저트,만원 미만,../img/food_img/807.png
808,강북구,헤비앤라이트,4,서울시 강북구 수유동 190-76 1F,37.6408367,127.0249463,브런치 / 버거 / 샌드위치,만원 미만,../img/food_img/808.png
809,강북구,제이제곱,4,서울시 강북구 미아동 54-46,37.6138261,127.0315277,카페 / 디저트,만원 미만,../img/food_img/809.png
810,강북구,장수마늘보쌈,4,서울시 강북구 번동 430-42,37.6357395,127.0350864,고기 요리,만원-2만원,../img/food_img/810.png
811,강북구,우디플레이트,4,서울시 강북구 우이동 346 파라스파라114동 2F,37.6572676,127.003039,뷔페,4만원 이상,../img/food_img/811.png
812,강북구,삼덕식당,4,서울시 강북구 미아동 54-211,37.6124514,127.0322718,고기 요리,만원-2만원,../img/food_img/812.png
813,강북구,동네함박,3.9,서울시 강북구 미아동 460-116 2F,37.6163241,127.0291958,스테이크 / 바베큐,만원 미만,../img/food_img/813.png
814,강북구,미즐카페엠,3.9,서울시 강북구 수유동 535-11,37.6435585,127.0038279,카페 / 디저트,만원 미만,../img/food_img/814.png
815,강북구,하이그라운드제빵소,3.9,서울시 강북구 우이동 239-7,37.6703063,127.0073807,베이커리,만원 미만,../img/food_img/815.png
816,강북구,히피스베이글,3.9,서울시 강북구 우이동 72-78,37.6500568,127.013658,카페 / 디저트,만원 미만,../img/food_img/816.png
817,강북구,천회초밥,3.9,서울시 강북구 수유동 39-7 대성빌딩,37.6473034,127.016158,회 / 스시,만원-2만원,../img/food_img/817.png
818,강북구,리트리트커피로스터즈,3.9,서울시 강북구 수유동 191-57,37.639557,127.0262469,카페 / 디저트,만원 미만,../img/food_img/818.png
819,강북구,다래함박스텍,3.9,서울시 강북구 수유동 56-45,37.6327602,127.0190328,스테이크 / 바베큐,만원 미만,../img/food_img/819.png
820,강북구,원조할매곱창,3.9,서울시 강북구 미아동 55-46,37.6126378,127.0315435,고기 요리,2만원-3만원,../img/food_img/820.png
821,강북구,김밥은,3.9,서울시 강북구 번동 461-127,37.6388941,127.028788,기타 한식,만원 미만,../img/food_img/821.png
822,강북구,녹베이크샵,3.9,서울시 강북구 미아동 465-46 1F,37.612665,127.0288892,베이커리,만원 미만,../img/food_img/822.png
823,강북구,카페멘디,3.9,서울시 강북구 수유동 582-12,37.6472041,127.0087602,카페 / 디저트,만원 미만,../img/food_img/823.png
824,강북구,어셈블,3.9,서울시 강북구 번동 417-48 1F,37.6381911,127.0291969,카페 / 디저트,만원 미만,../img/food_img/824.png
825,강북구,몽브루,3.9,서울시 강북구 수유동 535-73,37.6437056,127.0039278,카페 / 디저트,만원 미만,../img/food_img/825.png
826,강북구,어니언,3.8,서울시 강북구 미아동 127-9,37.6240844,127.028204,카페 / 디저트,만원 미만,../img/food_img/826.png
827,강북구,쿠시,3.8,서울시 강북구 수유동 223-27,37.6386891,127.023516,이자카야 / 오뎅 / 꼬치,2만원-3만원,../img/food_img/827.png
828,강북구,무너미,3.7,서울시 강북구 수유동 222-78,37.6398044,127.0236096,카페 / 디저트,만원 미만,../img/food_img/828.png
830,강북구,양다리걸쳤네,3.7,서울시 강북구 수유동 229-50 우암센스뷰 101호,37.6377831,127.0240403,기타 중식,만원-2만원,../img/food_img/830.png
831,강북구,아카데미하우스,3.7,서울시 강북구 수유동 산 76,37.6404774,127.0010204,카페 / 디저트,만원 미만,../img/food_img/831.png
832,강북구,수유리조트,3.7,서울시 강북구 수유동 221-18,37.6400886,127.0233461,카페 / 디저트,만원 미만,../img/food_img/832.png
833,강북구,칠복상회,3.6,서울시 강북구 수유동 192-93 1F,37.6400986,127.0253154,카페 / 디저트,만원 미만,../img/food_img/833.png
834,강북구,카페 산아래,3.6,서울시 강북구 우이동 217-1,37.6667809,127.0104772,카페 / 디저트,만원 미만,../img/food_img/834.png
835,강북구,옛곰탕집,3.6,서울시 강북구 수유동 51-20,37.6315346,127.0227667,탕 / 찌개 / 전골,만원 미만,../img/food_img/835.png
836,강북구,귀품찬,3.6,서울시 강북구 수유동 230-7,37.6364302,127.0234099,고기 요리,2만원-3만원,../img/food_img/836.png
837,강북구,수유손칼국수,3.6,서울시 강북구 수유동 167-3,37.6439572,127.0283642,국수 / 면 요리,만원 미만,../img/food_img/837.png
838,강북구,황주집,3.4,서울시 강북구 번동 463-45,37.6401153,127.0282996,고기 요리,만원-2만원,../img/food_img/838.png
839,강북구,제일분식,3.4,서울시 강북구 미아동 465-46,37.612665,127.0288892,기타 한식,만원 미만,../img/food_img/839.png
841,강북구,상미규카츠,3.3,서울시 강북구 수유동 192-35,37.6390624,127.0241829,까스 요리,만원-2만원,../img/food_img/841.png
900,도봉구,코노하카레,4.2,서울시 도봉구 창동 635-42 103동상가 1F,37.6414403,127.0340343,돈부리 / 일본 카레 / 벤토,만원-2만원,../img/food_img/900.png
901,도봉구,마쯔무라돈까스,4.2,서울시 도봉구 창동 74-25 B1,37.6527757,127.0465799,까스 요리,만원 미만,../img/food_img/901.png
902,도봉구,스마일닭강정,4.2,서울시 도봉구 창동 674-29 1F,37.6459396,127.0375982,닭 / 오리 요리,만원 미만,../img/food_img/902.png
903,도봉구,쌍문동판다쓰,4.1,서울시 도봉구 쌍문동 395-6 다온쉐르빌,37.6589994,127.033425,정통 중식 / 일반 중식,만원 미만,../img/food_img/903.png
904,도봉구,원성반점,4.1,서울시 도봉구 쌍문동 85-27,37.6513721,127.0341415,정통 중식 / 일반 중식,만원 미만,../img/food_img/904.png
905,도봉구,홍방원,4.1,서울시 도봉구 도봉동 596-2,37.6775399,127.0438586,정통 중식 / 일반 중식,만원 미만,../img/food_img/905.png
906,도봉구,수정궁,4,서울시 도봉구 방학동 669-3,37.6621299,127.0329092,딤섬 / 만두,만원 미만,../img/food_img/906.png
907,도봉구,쌍문동커피,4,서울시 도봉구 창동 658-49,37.648192,127.0357183,카페 / 디저트,만원 미만,../img/food_img/907.png
908,도봉구,버거브라더,4,서울시 도봉구 방학동 718-7 1F,37.6686593,127.0455151,브런치 / 버거 / 샌드위치,만원 미만,../img/food_img/908.png
909,도봉구,면장우동,4,서울시 도봉구 창동 659-1,37.648957,127.0356656,라멘 / 소바 / 우동,만원 미만,../img/food_img/909.png
910,도봉구,패멩베이커리,4,서울시 도봉구 창동 657-43,37.648023,127.0356185,카페 / 디저트,만원 미만,../img/food_img/910.png
911,도봉구,쉐프마인드,3.9,서울시 도봉구 창동 26 동아상가 1F,37.6512694,127.0503325,이자카야 / 오뎅 / 꼬치,만원-2만원,../img/food_img/911.png
912,도봉구,김화자카페,3.9,서울시 도봉구 창동 657-19,37.6474868,127.037111,카페 / 디저트,만원 미만,../img/food_img/912.png
913,도봉구,히피스베이글,3.9,서울시 강북구 우이동 72-78,37.6500568,127.013658,카페 / 디저트,만원 미만,../img/food_img/913.png
914,도봉구,카페오븐,3.9,서울시 도봉구 창동 813 현대아파트,37.6557906,127.0408689,카페 / 디저트,만원 미만,../img/food_img/914.png
915,도봉구,겨리,3.9,서울시 도봉구 창동 657-83 1F,37.6469672,127.0363294,돈부리 / 일본 카레 / 벤토,만원-2만원,../img/food_img/915.png
916,도봉구,도봉관,3.9,서울시 도봉구 창동 700-27 더럭스나인,37.6516071,127.0371644,카페 / 디저트,만원 미만,../img/food_img/916.png
917,도봉구,참만두,3.9,서울시 도봉구 창동 9-3 KB국민은행 창동지점 앞,37.6525534,127.0507378,한정식 / 백반 / 정통 한식,만원 미만,../img/food_img/917.png
918,도봉구,카페작약,3.9,서울시 도봉구 창동 659-1 2F,37.648957,127.0356656,카페 / 디저트,만원 미만,../img/food_img/918.png
919,도봉구,포유,3.9,서울시 도봉구 창동 731-34,37.6564056,127.0408572,베트남 음식,만원 미만,../img/food_img/919.png
920,도봉구,디에그,3.9,서울시 도봉구 방학동 465-10,37.6608573,127.0241535,베이커리,만원 미만,../img/food_img/920.png
921,도봉구,트라토리아진,3.8,서울시 도봉구 창동 651-64,37.6465315,127.0357659,이탈리안,만원 미만,../img/food_img/921.png
